"No pendule";"Amenagement";"Ouvrage";"Date";"Nombre Date";"Niveau Reservoir (m)";"Deplacements cumulatif X (mm)";"Deplacements cumulatif Y (mm)";"Deplacements cumulatif Z (mm)";"Remarque";"Memo";"Deplacement local X";"Deplacement local y";"Deplacement local z";;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2013-07-06 12:00";41461.5;31.05;-12.14;2.27;10.21;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2013-07-07 00:00";41462;31.01;-12.23;2.3;10.28;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2013-07-07 12:00";41462.5;31.01;-12.25;2.34;10.34;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2013-07-08 00:00";41463;31.00;-12.33;2.37;10.43;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2013-07-08 12:00";41463.5;31.00;-12.35;2.36;10.45;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2013-07-09 00:00";41464;30.99;-12.41;2.44;10.54;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2013-07-09 12:00";41464.5;30.99;-12.43;2.42;10.54;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2013-07-10 00:00";41465;31.00;-12.49;2.51;10.66;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2013-07-10 12:00";41465.5;31.00;-12.53;2.46;10.66;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2013-07-11 00:00";41466;30.95;-12.59;2.52;10.72;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2013-07-11 12:00";41466.5;30.95;-12.57;2.51;10.76;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2013-07-12 00:00";41467;31.06;-12.6;2.54;10.8;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2013-07-12 12:00";41467.5;31.06;-12.58;2.53;10.8;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2013-07-13 00:00";41468;31.05;-12.62;2.57;10.82;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2013-07-13 12:00";41468.5;31.05;-12.59;2.58;10.86;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2013-07-14 00:00";41469;31.02;-12.65;2.58;10.91;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2013-07-14 12:00";41469.5;31.02;-12.65;2.6;10.93;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2013-07-15 00:00";41470;30.99;-12.73;2.61;10.99;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2013-07-15 12:00";41470.5;30.99;-12.72;2.63;11.04;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2013-07-16 00:00";41471;31.17;-12.79;2.65;11.1;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2013-07-16 12:00";41471.5;31.17;-12.78;2.61;11.13;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2013-07-17 00:00";41472;31.07;-12.87;2.65;11.2;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2013-07-17 12:00";41472.5;31.07;-12.88;2.68;11.25;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2013-07-18 00:00";41473;31.02;-12.95;2.7;11.32;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2013-07-18 12:00";41473.5;31.02;-12.98;2.75;11.37;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2013-07-19 00:00";41474;31.04;-13.04;2.8;11.43;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2013-07-19 12:00";41474.5;31.04;-13.08;2.8;11.47;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2013-07-20 00:00";41475;31.06;-13.13;2.81;11.49;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2013-07-20 12:00";41475.5;31.06;-13.13;2.85;11.54;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2013-07-21 00:00";41476;30.99;-13.18;2.85;11.58;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2013-07-21 12:00";41476.5;30.99;-13.15;2.85;11.58;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2013-07-22 00:00";41477;30.88;-13.19;2.88;11.59;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2013-07-22 12:00";41477.5;30.88;-13.17;2.91;11.63;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2013-07-23 00:00";41478;30.99;-13.22;2.98;11.68;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2013-07-23 12:00";41478.5;30.99;-13.24;2.93;11.67;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2013-07-24 00:00";41479;31.03;-13.27;2.95;11.69;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2013-07-24 12:00";41479.5;31.03;-13.28;2.93;11.67;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2013-07-25 00:00";41480;30.98;-13.29;2.95;11.67;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2013-07-25 12:00";41480.5;30.98;-13.22;2.91;11.62;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2013-07-26 00:00";41481;30.87;-13.24;2.89;11.6;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2013-07-26 12:00";41481.5;30.87;-13.22;2.89;11.59;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2013-07-27 00:00";41482;30.88;-13.26;2.9;11.62;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2013-07-27 12:00";41482.5;30.88;-13.22;2.91;11.62;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2013-07-28 00:00";41483;31.02;-13.26;2.89;11.63;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2013-07-28 12:00";41483.5;31.02;-13.26;2.89;11.62;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2013-07-29 00:00";41484;30.96;-13.29;2.86;11.64;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2013-07-29 12:00";41484.5;30.96;-13.27;2.86;11.64;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2013-07-30 00:00";41485;31.00;-13.29;2.9;11.67;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2013-07-30 12:00";41485.5;31.00;-13.28;2.89;11.65;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2013-07-31 00:00";41486;31.05;-13.32;2.89;11.67;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2013-07-31 12:00";41486.5;31.05;-13.29;2.88;11.68;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2013-08-01 00:00";41487;31.02;-13.32;2.89;11.71;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2013-08-01 12:00";41487.5;31.02;-13.33;2.91;11.74;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2013-08-02 00:00";41488;31.05;-13.38;2.9;11.76;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2013-08-02 12:00";41488.5;31.05;-13.38;2.91;11.76;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2013-08-03 00:00";41489;31.06;-13.41;2.94;11.79;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2013-08-03 12:00";41489.5;31.06;-13.38;2.94;11.8;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2013-08-04 00:00";41490;31.06;-13.42;2.97;11.82;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2013-08-04 12:00";41490.5;31.06;-13.42;2.95;11.82;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2013-08-05 00:00";41491;31.07;-13.44;2.94;11.81;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2013-08-05 12:00";41491.5;31.07;-13.38;2.98;11.79;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2013-08-06 00:00";41492;31.03;-13.39;2.98;11.79;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2013-08-06 12:00";41492.5;31.03;-13.37;2.89;11.75;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2013-08-07 00:00";41493;30.87;-13.41;2.91;11.78;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2013-08-07 12:00";41493.5;30.87;-13.38;2.9;11.76;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2013-08-08 00:00";41494;31.11;-13.39;2.93;11.79;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2013-08-08 12:00";41494.5;31.11;-13.39;2.89;11.78;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2013-08-09 00:00";41495;31.03;-13.42;2.91;11.79;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2013-08-09 12:00";41495.5;31.03;-13.43;2.93;11.8;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2013-08-10 00:00";41496;31.03;-13.46;2.9;11.8;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2013-08-10 12:00";41496.5;31.03;-13.42;2.91;11.81;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2013-08-11 00:00";41497;31.05;-13.43;2.94;11.79;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2013-08-11 12:00";41497.5;31.05;-13.41;2.85;11.76;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2013-08-12 00:00";41498;30.90;-13.43;2.89;11.8;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2013-08-12 12:00";41498.5;30.90;-13.42;2.9;11.8;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2013-08-13 00:00";41499;31.07;-13.46;2.92;11.81;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2013-08-13 12:00";41499.5;31.07;-13.46;2.92;11.81;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2013-08-14 00:00";41500;30.97;-13.47;2.92;11.82;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2013-08-14 12:00";41500.5;30.97;-13.46;2.92;11.81;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2013-08-15 00:00";41501;30.95;-13.47;2.94;11.81;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2013-08-15 12:00";41501.5;30.95;-13.42;2.88;11.75;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2013-08-16 00:00";41502;30.93;-13.42;2.89;11.75;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2013-08-16 12:00";41502.5;30.93;-13.38;2.89;11.73;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2013-08-17 00:00";41503;31.00;-13.39;2.9;11.73;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2013-08-17 12:00";41503.5;31.00;-13.36;2.86;11.7;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2013-08-18 00:00";41504;31.05;-13.37;2.89;11.71;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2013-08-18 12:00";41504.5;31.05;-13.34;2.88;11.7;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2013-08-19 00:00";41505;31.08;-13.37;2.84;11.69;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2013-08-19 12:00";41505.5;31.08;-13.36;2.81;11.68;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2013-08-20 00:00";41506;30.96;-13.37;2.79;11.68;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2013-08-20 12:00";41506.5;30.96;-13.33;2.81;11.69;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2013-08-21 00:00";41507;31.12;-13.38;2.84;11.73;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2013-08-21 12:00";41507.5;31.12;-13.36;2.81;11.74;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2013-08-22 00:00";41508;31.06;-13.42;2.8;11.78;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2013-08-22 12:00";41508.5;31.06;-13.43;2.8;11.78;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2013-08-23 00:00";41509;31.01;-13.46;2.82;11.79;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2013-08-23 12:00";41509.5;31.01;-13.43;2.87;11.8;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2013-08-24 00:00";41510;31.01;-13.46;2.84;11.8;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2013-08-24 12:00";41510.5;31.01;-13.44;2.87;11.8;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2013-08-25 00:00";41511;31.08;-13.47;2.88;11.84;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2013-08-25 12:00";41511.5;31.08;-13.46;2.85;11.82;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2013-08-26 00:00";41512;30.97;-13.47;2.84;11.84;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2013-08-26 12:00";41512.5;30.97;-13.48;2.84;11.85;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2013-08-27 00:00";41513;30.94;-13.5;2.89;11.89;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2013-08-27 12:00";41513.5;30.94;-13.5;2.84;11.86;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2013-08-28 00:00";41514;30.98;-13.51;2.87;11.9;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2013-08-28 12:00";41514.5;30.98;-13.51;2.87;11.9;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2013-08-29 00:00";41515;31.01;-13.52;2.89;11.94;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2013-08-29 12:00";41515.5;31.01;-13.53;2.94;11.95;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2013-08-30 00:00";41516;31.02;-13.53;2.93;11.92;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2013-08-30 12:00";41516.5;31.02;-13.52;2.93;11.9;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2013-08-31 00:00";41517;31.01;-13.53;2.93;11.91;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2013-08-31 12:00";41517.5;31.01;-13.52;2.93;11.9;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2013-09-01 00:00";41518;31.08;-13.53;2.98;11.94;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2013-09-01 12:00";41518.5;31.08;-13.52;2.97;11.96;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2013-09-02 00:00";41519;31.10;-13.53;2.93;11.95;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2013-09-02 12:00";41519.5;31.10;-13.56;2.98;11.97;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2013-09-03 00:00";41520;31.15;-13.57;2.99;11.97;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2013-09-03 12:00";41520.5;31.15;-13.55;2.92;11.91;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2013-09-04 00:00";41521;31.02;-13.55;2.9;11.89;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2013-09-04 12:00";41521.5;31.02;-13.53;2.93;11.87;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2013-09-05 00:00";41522;31.07;-13.53;2.97;11.89;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2013-09-05 12:00";41522.5;31.07;-13.5;2.92;11.85;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2013-09-06 00:00";41523;31.08;-13.51;2.94;11.85;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2013-09-06 12:00";41523.5;31.08;-13.47;2.9;11.79;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2013-09-07 00:00";41524;31.04;-13.47;2.9;11.76;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2013-09-07 12:00";41524.5;31.04;-13.43;2.89;11.74;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2013-09-08 00:00";41525;31.00;-13.43;2.87;11.73;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2013-09-08 12:00";41525.5;31.00;-13.41;2.84;11.69;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2013-09-09 00:00";41526;31.07;-13.41;2.85;11.67;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2013-09-09 12:00";41526.5;31.07;-13.37;2.83;11.6;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2013-09-10 00:00";41527;31.03;-13.36;2.83;11.59;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2013-09-10 12:00";41527.5;31.03;-13.34;2.8;11.56;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2013-09-11 00:00";41528;31.02;-13.32;2.75;11.51;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2013-09-11 12:00";41528.5;31.02;-13.29;2.78;11.48;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2013-09-12 00:00";41529;31.04;-13.27;2.69;11.45;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2013-09-12 12:00";41529.5;31.04;-13.27;2.69;11.43;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2013-09-13 00:00";41530;30.93;-13.26;2.69;11.43;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2013-09-13 12:00";41530.5;30.93;-13.24;2.69;11.42;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2013-09-14 00:00";41531;30.90;-13.23;2.66;11.38;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2013-09-14 12:00";41531.5;30.90;-13.22;2.69;11.36;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2013-09-15 00:00";41532;30.91;-13.19;2.67;11.33;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2013-09-15 12:00";41532.5;30.91;-13.17;2.69;11.31;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2013-09-16 00:00";41533;31.05;-13.17;2.67;11.29;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2013-09-16 12:00";41533.5;31.05;-13.13;2.65;11.25;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2013-09-17 00:00";41534;30.96;-13.13;2.64;11.21;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2013-09-17 12:00";41534.5;30.96;-13.09;2.56;11.15;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2013-09-18 00:00";41535;31.04;-13.08;2.6;11.15;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2013-09-18 12:00";41535.5;31.04;-13.04;2.6;11.13;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2013-09-19 00:00";41536;31.03;-13.03;2.6;11.1;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2013-09-19 12:00";41536.5;31.03;-13.01;2.57;11.05;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2013-09-20 00:00";41537;30.98;-12.97;2.55;11.05;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2013-09-20 12:00";41537.5;30.98;-12.93;2.55;11.04;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
