"Station meteorologique";"Amenagement";"Ouvrage";"Date";"Nombre Date";"Temperature min (C)";"Temperature max (C)";"Pluie-jour (mm)";"Neige-jour (cm)";"Degres-jours de gel cumulatifs(C-j)";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"BASSIN-LGA";"LGA";"LGABAR";"2015-05-30";42154;6.5;23.8;0;0;998.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"BASSIN-LGA";"LGA";"LGABAR";"2015-05-31";42155;8.3;26.7;16.7;0;980.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"BASSIN-LGA";"LGA";"LGABAR";"2015-06-01";42156;5.8;14.8;0;0;970.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"BASSIN-LGA";"LGA";"LGABAR";"2015-06-02";42157;6;18.2;0;0;958.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"BASSIN-LGA";"LGA";"LGABAR";"2015-06-03";42158;3;10.1;4.8;0;951.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"BASSIN-LGA";"LGA";"LGABAR";"2015-06-04";42159;2.1;17.9;0;0;941.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"BASSIN-LGA";"LGA";"LGABAR";"2015-06-05";42160;4;23.3;0;0;928.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"BASSIN-LGA";"LGA";"LGABAR";"2015-06-06";42161;7.6;17.8;4.4;0;915.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"BASSIN-LGA";"LGA";"LGABAR";"2015-06-07";42162;5.4;19.3;0;0;903.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"BASSIN-LGA";"LGA";"LGABAR";"2015-06-08";42163;3.7;19.3;.3;0;891.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"BASSIN-LGA";"LGA";"LGABAR";"2015-06-09";42164;11;17.4;22.5;0;877.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"BASSIN-LGA";"LGA";"LGABAR";"2015-06-10";42165;13.5;22.2;12.8;0;859.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"BASSIN-LGA";"LGA";"LGABAR";"2015-06-11";42166;12.2;24.1;2.7;0;841.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"BASSIN-LGA";"LGA";"LGABAR";"2015-06-12";42167;13.6;22;1.7;0;823.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"BASSIN-LGA";"LGA";"LGABAR";"2015-06-13";42168;11.9;24.8;1.2;0;805.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"BASSIN-LGA";"LGA";"LGABAR";"2015-06-14";42169;9.6;25.8;.1;0;787.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"BASSIN-LGA";"LGA";"LGABAR";"2015-06-15";42170;8.9;24.4;0;0;770.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"BASSIN-LGA";"LGA";"LGABAR";"2015-06-16";42171;10.4;21.2;0;0;755.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"BASSIN-LGA";"LGA";"LGABAR";"2015-06-17";42172;8.6;21.4;3.9;0;740.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"BASSIN-LGA";"LGA";"LGABAR";"2015-06-18";42173;5.9;23.2;0;0;725.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"BASSIN-LGA";"LGA";"LGABAR";"2015-06-19";42174;11.1;25.9;6.3;0;707.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"BASSIN-LGA";"LGA";"LGABAR";"2015-06-20";42175;6.9;20.2;0;0;693.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"BASSIN-LGA";"LGA";"LGABAR";"2015-06-21";42176;5.3;23.1;0;0;679.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"BASSIN-LGA";"LGA";"LGABAR";"2015-06-22";42177;13.4;21.9;1.1;0;661.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"BASSIN-LGA";"LGA";"LGABAR";"2015-06-23";42178;14.5;25.7;.1;0;641.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"BASSIN-LGA";"LGA";"LGABAR";"2015-06-24";42179;13.2;23.4;10.6;0;623.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"BASSIN-LGA";"LGA";"LGABAR";"2015-06-25";42180;9;22.3;0;0;607.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"BASSIN-LGA";"LGA";"LGABAR";"2015-06-26";42181;6.4;22.9;0;0;593.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"BASSIN-LGA";"LGA";"LGABAR";"2015-06-27";42182;8;22.5;0;0;577.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"BASSIN-LGA";"LGA";"LGABAR";"2015-06-28";42183;7.9;23.9;0;0;562;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"BASSIN-LGA";"LGA";"LGABAR";"2015-06-29";42184;10.8;16.7;12.9;0;548.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"BASSIN-LGA";"LGA";"LGABAR";"2015-06-30";42185;10.7;19.4;1.1;0;533.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"BASSIN-LGA";"LGA";"LGABAR";"2015-07-01";42186;10.3;25.4;2.2;0;515.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"BASSIN-LGA";"LGA";"LGABAR";"2015-07-02";42187;13;18.4;28.4;0;499.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"BASSIN-LGA";"LGA";"LGABAR";"2015-07-03";42188;10.2;22.4;0;0;483.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"BASSIN-LGA";"LGA";"LGABAR";"2015-07-04";42189;10.4;25.7;0;0;465.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"BASSIN-LGA";"LGA";"LGABAR";"2015-07-05";42190;10;24.4;.1;0;448.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"BASSIN-LGA";"LGA";"LGABAR";"2015-07-06";42191;13.1;26.7;0;0;428.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"BASSIN-LGA";"LGA";"LGABAR";"2015-07-07";42192;12.2;27.5;0;0;408.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"BASSIN-LGA";"LGA";"LGABAR";"2015-07-08";42193;13.9;27.4;4.6;0;387.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"BASSIN-LGA";"LGA";"LGABAR";"2015-07-09";42194;10.8;24.6;0;0;370.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"BASSIN-LGA";"LGA";"LGABAR";"2015-07-10";42195;9.6;23.9;0;0;353.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"BASSIN-LGA";"LGA";"LGABAR";"2015-07-11";42196;12.1;27.4;0;0;333.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"BASSIN-LGA";"LGA";"LGABAR";"2015-07-12";42197;12.7;28.3;.2;0;313.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"BASSIN-LGA";"LGA";"LGABAR";"2015-07-13";42198;13.9;28.4;0;0;292;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"BASSIN-LGA";"LGA";"LGABAR";"2015-07-14";42199;12.1;28.7;0;0;271.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"BASSIN-LGA";"LGA";"LGABAR";"2015-07-15";42200;11.6;27.4;8;0;252.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"BASSIN-LGA";"LGA";"LGABAR";"2015-07-16";42201;7.2;19.4;0;0;238.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"BASSIN-LGA";"LGA";"LGABAR";"2015-07-17";42202;6.6;24.1;0;0;223.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"BASSIN-LGA";"LGA";"LGABAR";"2015-07-18";42203;8.7;24.2;4.4;0;207;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"BASSIN-LGA";"LGA";"LGABAR";"2015-07-19";42204;14.8;20.3;3.8;0;189.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"BASSIN-LGA";"LGA";"LGABAR";"2015-07-20";42205;16.8;20.9;5.6;0;170.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"BASSIN-LGA";"LGA";"LGABAR";"2015-07-21";42206;16.5;27.8;0;0;148.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"BASSIN-LGA";"LGA";"LGABAR";"2015-07-22";42207;13.2;21.6;15.8;0;131.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"BASSIN-LGA";"LGA";"LGABAR";"2015-07-23";42208;10.3;18.9;0;0;116.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"BASSIN-LGA";"LGA";"LGABAR";"2015-07-24";42209;13.1;22.3;3.2;0;98.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"BASSIN-LGA";"LGA";"LGABAR";"2015-07-25";42210;13.3;23.9;2.8;0;80.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"BASSIN-LGA";"LGA";"LGABAR";"2015-07-26";42211;12.5;23.9;.2;0;62;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"BASSIN-LGA";"LGA";"LGABAR";"2015-07-27";42212;15.7;27;4.7;0;40.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"BASSIN-LGA";"LGA";"LGABAR";"2015-07-28";42213;15.8;28.1;5;0;18.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"BASSIN-LGA";"LGA";"LGABAR";"2015-07-29";42214;14.9;30.1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"BASSIN-LGA";"LGA";"LGABAR";"2015-07-30";42215;16.5;30.6;.4;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"BASSIN-LGA";"LGA";"LGABAR";"2015-07-31";42216;16.3;27.4;1.7;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"BASSIN-LGA";"LGA";"LGABAR";"2015-08-01";42217;14;26.7;4.6;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"BASSIN-LGA";"LGA";"LGABAR";"2015-08-02";42218;12.5;24.4;3.3;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"BASSIN-LGA";"LGA";"LGABAR";"2015-08-03";42219;11.2;24.7;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"BASSIN-LGA";"LGA";"LGABAR";"2015-08-04";42220;13.6;24.1;3.5;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"BASSIN-LGA";"LGA";"LGABAR";"2015-08-05";42221;13;24.9;.9;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"BASSIN-LGA";"LGA";"LGABAR";"2015-08-06";42222;11.4;22.2;2;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"BASSIN-LGA";"LGA";"LGABAR";"2015-08-07";42223;11.5;20.8;.4;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"BASSIN-LGA";"LGA";"LGABAR";"2015-08-08";42224;11.2;21.2;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"BASSIN-LGA";"LGA";"LGABAR";"2015-08-09";42225;10.7;25;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"BASSIN-LGA";"LGA";"LGABAR";"2015-08-10";42226;12.6;25.9;.1;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"BASSIN-LGA";"LGA";"LGABAR";"2015-08-11";42227;11.8;26.5;2;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"BASSIN-LGA";"LGA";"LGABAR";"2015-08-12";42228;15.8;19.5;42.1;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"BASSIN-LGA";"LGA";"LGABAR";"2015-08-13";42229;13.4;22.3;5.8;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"BASSIN-LGA";"LGA";"LGABAR";"2015-08-14";42230;12.5;21.1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"BASSIN-LGA";"LGA";"LGABAR";"2015-08-15";42231;11.7;24.2;1.9;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"BASSIN-LGA";"LGA";"LGABAR";"2015-08-16";42232;15;27.8;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"BASSIN-LGA";"LGA";"LGABAR";"2015-08-17";42233;15.9;29.5;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"BASSIN-LGA";"LGA";"LGABAR";"2015-08-18";42234;18.3;30.7;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"BASSIN-LGA";"LGA";"LGABAR";"2015-08-19";42235;18.8;29.4;7.1;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"BASSIN-LGA";"LGA";"LGABAR";"2015-08-20";42236;17.8;29.7;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"BASSIN-LGA";"LGA";"LGABAR";"2015-08-21";42237;19.1;28.5;1.7;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"BASSIN-LGA";"LGA";"LGABAR";"2015-08-22";42238;15.1;25.2;10.3;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"BASSIN-LGA";"LGA";"LGABAR";"2015-08-23";42239;13.4;26.1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"BASSIN-LGA";"LGA";"LGABAR";"2015-08-24";42240;12.2;26.5;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"BASSIN-LGA";"LGA";"LGABAR";"2015-08-25";42241;15;27.2;1.8;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"BASSIN-LGA";"LGA";"LGABAR";"2015-08-26";42242;13;25.3;.5;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"BASSIN-LGA";"LGA";"LGABAR";"2015-08-27";42243;12.7;22.7;.4;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"BASSIN-LGA";"LGA";"LGABAR";"2015-08-28";42244;10.9;23.1;.5;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"BASSIN-LGA";"LGA";"LGABAR";"2015-08-29";42245;9.7;23.3;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"BASSIN-LGA";"LGA";"LGABAR";"2015-08-30";42246;10.2;22.4;.2;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"BASSIN-LGA";"LGA";"LGABAR";"2015-08-31";42247;14.9;24.7;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"BASSIN-LGA";"LGA";"LGABAR";"2015-09-01";42248;11.9;26.5;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"BASSIN-LGA";"LGA";"LGABAR";"2015-09-02";42249;10.3;25.5;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"BASSIN-LGA";"LGA";"LGABAR";"2015-09-03";42250;15.6;27.6;7.7;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"BASSIN-LGA";"LGA";"LGABAR";"2015-09-04";42251;9.9;25.4;.1;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"BASSIN-LGA";"LGA";"LGABAR";"2015-09-05";42252;8;24.6;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"BASSIN-LGA";"LGA";"LGABAR";"2015-09-06";42253;9.2;27.9;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"BASSIN-LGA";"LGA";"LGABAR";"2015-09-07";42254;12.9;28.6;.8;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"BASSIN-LGA";"LGA";"LGABAR";"2015-09-08";42255;18.9;29.1;3.9;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"BASSIN-LGA";"LGA";"LGABAR";"2015-09-09";42256;17;26.3;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"BASSIN-LGA";"LGA";"LGABAR";"2015-09-10";42257;13.7;25.5;3.7;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"BASSIN-LGA";"LGA";"LGABAR";"2015-09-11";42258;11.6;23.7;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"BASSIN-LGA";"LGA";"LGABAR";"2015-09-12";42259;10.3;23.9;.6;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"BASSIN-LGA";"LGA";"LGABAR";"2015-09-13";42260;11.4;16.8;4.3;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"BASSIN-LGA";"LGA";"LGABAR";"2015-09-14";42261;12.5;15.1;25.5;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"BASSIN-LGA";"LGA";"LGABAR";"2015-09-15";42262;11;18.7;15.7;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"BASSIN-LGA";"LGA";"LGABAR";"2015-09-16";42263;10.2;26.2;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"BASSIN-LGA";"LGA";"LGABAR";"2015-09-17";42264;12.9;27.5;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"BASSIN-LGA";"LGA";"LGABAR";"2015-09-18";42265;14.9;27.1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"BASSIN-LGA";"LGA";"LGABAR";"2015-09-19";42266;12.9;26.9;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"BASSIN-LGA";"LGA";"LGABAR";"2015-09-20";42267;11.6;25.4;9.1;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"BASSIN-LGA";"LGA";"LGABAR";"2015-09-21";42268;6.2;17.8;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"BASSIN-LGA";"LGA";"LGABAR";"2015-09-22";42269;4.4;21;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"BASSIN-LGA";"LGA";"LGABAR";"2015-09-23";42270;6.6;21.6;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"BASSIN-LGA";"LGA";"LGABAR";"2015-09-24";42271;6.2;23.5;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"BASSIN-LGA";"LGA";"LGABAR";"2015-09-25";42272;5.7;17.3;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"BASSIN-LGA";"LGA";"LGABAR";"2015-09-26";42273;3.2;15.2;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"BASSIN-LGA";"LGA";"LGABAR";"2015-09-27";42274;1.6;16.9;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"BASSIN-LGA";"LGA";"LGABAR";"2015-09-28";42275;1.1;21.7;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"BASSIN-LGA";"LGA";"LGABAR";"2015-09-29";42276;9.7;21.8;.3;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"BASSIN-LGA";"LGA";"LGABAR";"2015-09-30";42277;11.3;20.1;23.1;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"BASSIN-LGA";"LGA";"LGABAR";"2015-10-01";42278;5.2;11.2;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"BASSIN-LGA";"LGA";"LGABAR";"2015-10-02";42279;2.1;12.6;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"BASSIN-LGA";"LGA";"LGABAR";"2015-10-03";42280;.6;11.5;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"BASSIN-LGA";"LGA";"LGABAR";"2015-10-04";42281;.1;12.7;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"BASSIN-LGA";"LGA";"LGABAR";"2015-10-05";42282;-.5;14;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"BASSIN-LGA";"LGA";"LGABAR";"2015-10-06";42283;5.7;15;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"BASSIN-LGA";"LGA";"LGABAR";"2015-10-07";42284;5.3;12;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"BASSIN-LGA";"LGA";"LGABAR";"2015-10-08";42285;2.5;16.3;.1;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"BASSIN-LGA";"LGA";"LGABAR";"2015-10-09";42286;-.4;9.7;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"BASSIN-LGA";"LGA";"LGABAR";"2015-10-10";42287;.7;5.7;6.5;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"BASSIN-LGA";"LGA";"LGABAR";"2015-10-11";42288;-1.3;9.1;.1;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"BASSIN-LGA";"LGA";"LGABAR";"2015-10-12";42289;5.1;12.6;2.1;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"BASSIN-LGA";"LGA";"LGABAR";"2015-10-13";42290;8.5;21.3;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"BASSIN-LGA";"LGA";"LGABAR";"2015-10-14";42291;8.3;15.9;2.8;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"BASSIN-LGA";"LGA";"LGABAR";"2015-10-15";42292;-1;11.2;.3;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"BASSIN-LGA";"LGA";"LGABAR";"2015-10-16";42293;-1.2;10.8;7.9;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"BASSIN-LGA";"LGA";"LGABAR";"2015-10-17";42294;.4;7.3;6.4;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"BASSIN-LGA";"LGA";"LGABAR";"2015-10-18";42295;-3.9;4.7;3;.2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"BASSIN-LGA";"LGA";"LGABAR";"2015-10-19";42296;-5.2;3.3;0;.05;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"BASSIN-LGA";"LGA";"LGABAR";"2015-10-20";42297;-7;4.7;0;.02;2.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"BASSIN-LGA";"LGA";"LGABAR";"2015-10-21";42298;-2.5;13;.1;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"BASSIN-LGA";"LGA";"LGABAR";"2015-10-22";42299;-4.3;7.6;.7;.3;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"BASSIN-LGA";"LGA";"LGABAR";"2015-10-23";42300;1.1;14.5;7;.74;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"BASSIN-LGA";"LGA";"LGABAR";"2015-10-24";42301;-3.2;7;.1;.02;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"BASSIN-LGA";"LGA";"LGABAR";"2015-10-25";42302;-3.9;7.9;4.8;.03;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"BASSIN-LGA";"LGA";"LGABAR";"2015-10-26";42303;-1;9.7;15.2;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"BASSIN-LGA";"LGA";"LGABAR";"2015-10-27";42304;-3.8;5.7;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"BASSIN-LGA";"LGA";"LGABAR";"2015-10-28";42305;-5.1;10.2;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"BASSIN-LGA";"LGA";"LGABAR";"2015-10-29";42306;-3.4;6.5;32.6;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"BASSIN-LGA";"LGA";"LGABAR";"2015-10-30";42307;3.8;12.3;11.4;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"BASSIN-LGA";"LGA";"LGABAR";"2015-10-31";42308;-3;5.8;.3;.02;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"BASSIN-LGA";"LGA";"LGABAR";"2015-11-01";42309;-4.6;5.7;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"BASSIN-LGA";"LGA";"LGABAR";"2015-11-02";42310;1.3;7.4;3.3;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"BASSIN-LGA";"LGA";"LGABAR";"2015-11-03";42311;2.9;9.2;3.1;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"BASSIN-LGA";"LGA";"LGABAR";"2015-11-04";42312;2;8.4;5.5;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"BASSIN-LGA";"LGA";"LGABAR";"2015-11-05";42313;.2;9.8;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"BASSIN-LGA";"LGA";"LGABAR";"2015-11-06";42314;.6;12.6;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"BASSIN-LGA";"LGA";"LGABAR";"2015-11-07";42315;5.4;16;1.7;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"BASSIN-LGA";"LGA";"LGABAR";"2015-11-08";42316;-.3;8.7;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"BASSIN-LGA";"LGA";"LGABAR";"2015-11-09";42317;-2.8;6;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"BASSIN-LGA";"LGA";"LGABAR";"2015-11-10";42318;.6;11.9;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"BASSIN-LGA";"LGA";"LGABAR";"2015-11-11";42319;-1.8;12;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"BASSIN-LGA";"LGA";"LGABAR";"2015-11-12";42320;1.3;8.8;.3;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"BASSIN-LGA";"LGA";"LGABAR";"2015-11-13";42321;3.7;8.3;11.7;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"BASSIN-LGA";"LGA";"LGABAR";"2015-11-14";42322;-1.8;7.9;1.8;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"BASSIN-LGA";"LGA";"LGABAR";"2015-11-15";42323;-1.7;3.4;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"BASSIN-LGA";"LGA";"LGABAR";"2015-11-16";42324;-2.7;4.9;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"BASSIN-LGA";"LGA";"LGABAR";"2015-11-17";42325;-3;4.1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"BASSIN-LGA";"LGA";"LGABAR";"2015-11-18";42326;-5.9;4.7;0;0;.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"BASSIN-LGA";"LGA";"LGABAR";"2015-11-19";42327;-6.3;5.6;0;0;.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"BASSIN-LGA";"LGA";"LGABAR";"2015-11-20";42328;2.1;9.6;8.4;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
